customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-001199,Female,1,No,No,58,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),44.37,1904.37,Yes
CUST-001200,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),85.62,2627.25,Yes
CUST-001201,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.11,1472.34,No
CUST-001202,Female,1,Yes,Yes,34,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),113.58,4807.78,Yes
CUST-001203,Female,1,No,No,71,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),109.26,5311.16,No
CUST-001204,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,36.97,2219.49,Yes
CUST-001205,Male,1,No,Yes,47,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.97,2867.39,Yes
CUST-001206,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),77.94,6083.7,Yes
CUST-001207,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),91.24,2538.83,Yes
CUST-001208,Male,1,Yes,Yes,52,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.15,2132.17,No
CUST-001209,Male,0,No,No,20,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),33.94,651.0,No
CUST-001210,Male,0,No,No,70,No,Yes,No,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,28.62,1526.57,Yes
CUST-001211,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),119.98,6259.81,Yes
CUST-001212,Female,0,Yes,No,57,Yes,Yes,No,No,No internet service,No,No,No,No,One year,No,Credit card (automatic),64.45,3252.48,No
CUST-001213,Female,0,No,No,33,No,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,107.0,3387.94,Yes
CUST-001214,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),67.2,2924.52,Yes
CUST-001215,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,112.08,590.68,Yes
CUST-001216,Female,0,No,No,8,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),26.95,161.36,Yes
CUST-001217,Male,1,No,No,37,No,Yes,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),29.63,1253.29,No
CUST-001218,Male,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Credit card (automatic),112.82,3928.12,Yes
CUST-001219,Male,0,Yes,Yes,59,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,114.64,9338.83,Yes
CUST-001220,Female,0,No,No,32,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.1,1839.87,No
CUST-001221,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),54.23,1899.84,Yes
CUST-001222,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),64.15,1568.53,No
CUST-001223,Female,1,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,60.45,3671.12,Yes
CUST-001224,Male,1,Yes,Yes,47,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.38,1268.89,Yes
CUST-001225,Female,0,Yes,No,30,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.63,2548.01,Yes
CUST-001226,Male,1,No,No,70,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),43.84,3983.92,Yes
CUST-001227,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,89.94,681.56,Yes
CUST-001228,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,24.85,1307.68,No
CUST-001229,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,21.95,252.39,No
CUST-001230,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,84.68,1430.85,No
CUST-001231,Female,1,Yes,Yes,59,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,52.58,4284.04,Yes
CUST-001232,Female,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,84.86,2816.41,No
CUST-001233,Male,0,No,No,70,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,27.59,2290.24,Yes
CUST-001234,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,114.88,7558.35,No
CUST-001235,Female,0,No,No,46,No,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.35,2837.25,No
CUST-001236,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,107.38,1979.81,Yes
CUST-001237,Male,1,Yes,No,0,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.92,28.97,Yes
CUST-001238,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),50.66,590.23,No
CUST-001239,Female,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Credit card (automatic),55.57,1201.51,No
CUST-001240,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),72.79,163.67,Yes
CUST-001241,Female,0,Yes,Yes,37,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,One year,No,Electronic check,48.28,2190.81,No
CUST-001242,Female,0,No,No,56,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,24.18,1709.52,Yes
CUST-001243,Female,0,Yes,Yes,70,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.63,3820.22,Yes
CUST-001244,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),43.96,1549.42,No
CUST-001245,Male,0,Yes,No,63,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,57.36,4243.92,No
CUST-001246,Female,0,Yes,No,71,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),38.09,2192.38,Yes
CUST-001247,Male,0,No,Yes,62,Yes,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),44.71,3558.14,Yes
CUST-001248,Female,0,No,Yes,33,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),81.95,1667.58,No
CUST-001249,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),57.59,1002.19,Yes
CUST-001250,Female,0,Yes,No,71,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),53.23,4686.97,Yes
CUST-001251,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Two year,Yes,Electronic check,72.46,1074.4,No
CUST-001252,Female,0,No,No,30,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.73,2088.98,No
CUST-001253,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.64,212.23,Yes
CUST-001254,Female,0,Yes,Yes,57,Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,77.93,4551.31,Yes
CUST-001255,Female,1,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,116.55,6994.91,Yes
CUST-001256,Male,1,No,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,71.24,280.62,Yes
CUST-001257,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,110.8,1106.91,Yes
CUST-001258,Male,0,No,No,40,Yes,No phone service,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.95,3847.71,Yes
CUST-001259,Male,0,Yes,No,39,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,23.99,1277.06,Yes
CUST-001260,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.77,2949.27,Yes
CUST-001261,Female,0,No,No,19,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),89.23,2318.14,No
CUST-001262,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),118.64,10414.18,No
CUST-001263,Female,0,No,Yes,32,Yes,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.75,1712.52,No
CUST-001264,Female,0,No,No,60,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),27.46,2065.36,Yes
CUST-001265,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.32,1470.83,Yes
CUST-001266,Female,0,Yes,No,2,No,No,No,Yes,No,No,No,No,No,Two year,No,Electronic check,30.91,62.4,Yes
CUST-001267,Female,0,Yes,Yes,4,No,No,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,355.25,Yes
CUST-001268,Male,1,No,No,27,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,69.78,2359.6,No
CUST-001269,Male,0,No,No,69,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,91.79,7818.49,Yes
CUST-001270,Male,0,No,No,3,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),106.67,385.79,Yes
CUST-001271,Female,1,No,Yes,26,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,82.15,2987.28,Yes
CUST-001272,Female,0,No,No,7,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,80.47,553.61,Yes
CUST-001273,Female,1,Yes,No,68,Yes,No,No,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),94.97,8043.64,No
CUST-001274,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.93,6569.33,Yes
CUST-001275,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.64,4511.99,Yes
CUST-001276,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),21.72,715.67,Yes
CUST-001277,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.73,3244.67,Yes
CUST-001278,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),40.06,2883.59,Yes
CUST-001279,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),105.76,87.92,Yes
CUST-001280,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.14,6148.99,Yes
CUST-001281,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),60.86,1991.18,Yes
CUST-001282,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.19,1743.0,No
CUST-001283,Female,0,Yes,No,28,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.58,1608.29,Yes
CUST-001284,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.79,3665.29,Yes
CUST-001285,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.84,1381.41,No
CUST-001286,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),27.55,59.92,Yes
CUST-001287,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.58,9515.64,No
CUST-001288,Male,0,Yes,No,17,Yes,No,No,Yes,No internet service,No,No,Yes,No,Two year,No,Electronic check,95.95,1261.06,No
CUST-001289,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),38.38,374.89,Yes
CUST-001290,Male,0,No,No,45,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),47.82,2332.23,Yes
CUST-001291,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),117.15,1329.31,No
CUST-001292,Female,0,Yes,Yes,62,Yes,No,No,No,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,90.23,3648.7,Yes
CUST-001293,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),80.27,1695.14,Yes
CUST-001294,Male,1,No,Yes,0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,49.38,52.93,No
CUST-001295,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,48.51,4176.17,Yes
CUST-001296,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),22.03,751.83,No
CUST-001297,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,92.31,1676.49,No
CUST-001298,Male,0,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,22.4,1176.0,No
CUST-001299,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,18.5,721.58,No
CUST-001300,Male,0,Yes,Yes,2,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Mailed check,92.41,212.63,No
CUST-001301,Male,1,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,114.79,6170.95,Yes
CUST-001302,Male,0,No,No,29,No,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),95.16,3231.78,No
CUST-001303,Female,0,Yes,No,51,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.11,4713.0,No
CUST-001304,Female,0,No,No,65,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),67.58,3866.62,No
CUST-001305,Male,1,No,No,44,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,62.49,1676.61,No
CUST-001306,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,51.11,1754.33,Yes
CUST-001307,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),71.21,1336.65,Yes
CUST-001308,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),61.98,922.38,No
CUST-001309,Male,0,No,No,30,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,79.01,3204.61,Yes
CUST-001310,Male,0,Yes,No,62,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),109.61,7488.7,Yes
CUST-001311,Male,0,Yes,No,38,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,119.49,4614.56,Yes
CUST-001312,Male,0,No,Yes,25,Yes,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.03,805.91,No
CUST-001313,Male,0,No,Yes,56,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,57.24,2586.38,No
CUST-001314,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,36.43,2836.4,Yes
CUST-001315,Male,1,Yes,No,65,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,53.92,2111.46,Yes
CUST-001316,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,47.32,1088.86,Yes
CUST-001317,Male,0,No,No,51,Yes,Yes,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.8,2460.82,Yes
CUST-001318,Female,0,No,Yes,43,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),95.94,5075.45,Yes
CUST-001319,Male,0,No,No,32,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),68.62,2817.06,No
CUST-001320,Male,0,No,No,28,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,111.76,2871.31,Yes
CUST-001321,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.32,214.8,Yes
CUST-001322,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,24.83,516.79,Yes
CUST-001323,Female,1,Yes,No,40,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,59.13,2589.5,No
CUST-001324,Male,0,No,Yes,64,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),26.19,1084.7,No
CUST-001325,Female,0,Yes,Yes,63,No,No,No,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),44.8,2148.53,Yes
CUST-001326,Female,0,No,No,13,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,118.58,1604.39,Yes
CUST-001327,Male,0,Yes,No,49,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,39.31,1246.32,No
CUST-001328,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.21,273.54,Yes
CUST-001329,Male,1,Yes,Yes,49,Yes,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.51,4768.89,No
CUST-001330,Male,0,Yes,Yes,24,No,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,68.8,2206.48,No
CUST-001331,Female,0,Yes,No,32,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.2,1683.37,No
CUST-001332,Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),56.43,3966.6,No
CUST-001333,Male,0,Yes,Yes,31,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,102.33,2074.94,Yes
CUST-001334,Male,0,No,No,58,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),32.14,1825.43,Yes
CUST-001335,Female,0,No,Yes,38,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),61.7,2982.8,Yes
CUST-001336,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),88.36,4175.0,Yes
CUST-001337,Male,0,Yes,No,46,Yes,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,106.56,3012.55,Yes
CUST-001338,Male,0,Yes,No,21,No,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),55.7,725.17,Yes
CUST-001339,Male,0,No,No,56,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.91,4289.29,Yes
CUST-001340,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),25.05,907.54,Yes
CUST-001341,Female,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),35.37,943.45,No
CUST-001342,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,25.05,157.74,Yes
CUST-001343,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,92.24,778.39,Yes
CUST-001344,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),47.38,1529.66,Yes
